lon,lat,alt,distr
-74.6817944,6.619463358,685,curr
-74.67951833,-4.576807737,116,curr
-74.67583563,-0.008532027,181,curr
-74.67220877,7.538996041,131,curr
-74.6685911,-7.174821937,365,curr
-74.65119215,0.581427465,201,curr
-74.62668638,-7.814348874,190,curr
-74.62440574,8.955432503,14,curr
-74.60874824,2.540394556,427,curr
-74.60392376,-10.79855287,1458,curr
-74.59937084,-7.334930542,320,curr
-74.5822121,7.319868566,583,curr
-74.56393647,8.821986911,17,curr
-74.56123631,2.643687366,1480,curr
-74.55995481,6.320728131,134,curr
-74.55609375,-1.784574691,180,curr
-74.54601566,6.499544384,397,curr
-74.54207804,-11.47352132,1286,curr
-74.51616835,0.003507583,217,curr
-74.51172255,-4.713103133,112,curr
-74.48145649,6.371972596,132,curr
-74.46913312,6.769752667,290,curr
-74.46874251,-4.900122149,120,curr
-74.45816701,-6.866836161,196,curr
-74.45665677,-2.822405377,200,curr
-74.44234204,9.246588935,16,curr
-74.44060117,-4.886975302,121,curr
-74.412976,-0.312418726,213,curr
-74.37462612,-10.24325376,1256,curr
-74.37058697,2.900465919,428,curr
-74.36681052,-2.828421639,177,curr
-74.35755003,-9.913447556,662,curr
-74.35643671,-11.2871151,1570,curr
-74.35533251,-4.067091808,124,curr
-74.3465544,-0.766478558,174,curr
-74.33518314,-8.459569349,154,curr
-74.31965887,-6.618152236,148,curr
-74.31169565,-11.39019392,1124,curr
-74.30548265,-8.306003271,151,curr
-74.28979794,8.711806024,17,curr
-74.28176861,10.54641288,31,curr
-74.27389406,-0.444079145,209,curr
-74.26449373,1.766336734,326,curr
-74.25957586,-2.76840437,146,curr
-74.25867383,-8.657414576,175,curr
-74.24073695,6.42775842,116,curr
-74.23900388,-3.731558365,126,curr
-74.19457292,-4.551175702,115,curr
-74.19171643,-7.487743507,249,curr
-74.18868239,10.20264912,141,curr
-74.18474232,-10.90293393,1138,curr
-74.16838044,6.870505168,113,curr
-74.1544497,6.726276297,91,curr
-74.13869888,-3.584469777,165,curr
-74.13533467,8.6268279,170,curr
-74.13039482,-10.68234943,1787,curr
-74.12371587,-8.455704614,154,curr
-74.11778213,-0.023281491,205,curr
-74.1082513,-6.672342603,205,curr
-74.10642561,-8.912154219,151,curr
-74.09636452,-3.234914824,169,curr
-74.09149384,-12.27725427,514,curr
-74.08534983,1.737426125,309,curr
-74.08009703,-6.124898268,119,curr
-74.07963061,10.04909562,82,curr
-74.06708341,10.76041513,431,curr
-74.06273464,-6.07093837,129,curr
-74.04631913,10.53647147,174,curr
-74.0380655,-1.188534524,192,curr
-74.03085616,-11.25658765,1506,curr
-74.02559283,-8.989330997,173,curr
-74.01748681,-6.185236689,154,curr
-74.01272684,-7.185880074,231,curr
-73.99742957,-11.42570783,1262,curr
-73.99615327,-9.480136248,195,curr
-73.99377401,7.811673919,58,curr
-73.99210099,9.319263832,73,curr
-73.98996721,-3.224241575,149,curr
-73.98309652,9.345877697,80,curr
-73.97969415,8.634607218,144,curr
-73.96234117,2.153011298,287,curr
-73.96216985,-10.33189635,205,curr
-73.95395292,8.593586188,71,curr
-73.94023335,9.179252223,44,curr
-73.93872107,-7.24663467,245,curr
-73.93156224,1.988984535,291,curr
-73.92717322,-0.059312904,202,curr
-73.92452154,10.99230892,2766,curr
-73.92442034,-9.173253848,191,curr
-73.9222616,-1.122500462,141,curr
-73.91905348,2.064585943,257,curr
-73.90981928,2.983329958,1301,curr
-73.90303658,1.056828784,256,curr
-73.89751597,-0.162966357,198,curr
-73.89433446,-0.573635045,190,curr
-73.87154306,10.47711535,1263,curr
-73.87102577,-11.19095883,866,curr
-73.86965211,-5.677283954,115,curr
-73.86468141,3.14529091,299,curr
-73.84222649,-9.895776074,223,curr
-73.83742004,-1.259141528,179,curr
-73.83603818,2.566524719,869,curr
-73.83145282,9.376335359,40,curr
-73.83103434,-9.349170393,216,curr
-73.82519874,-1.720795361,179,curr
-73.82442259,10.02436784,235,curr
-73.81009123,-1.458259249,161,curr
-73.7984341,-5.571657746,125,curr
-73.7758824,-7.989565337,280,curr
-73.77097755,-10.55974339,298,curr
-73.76879432,-11.57760365,2950,curr
-73.75809158,-11.50862695,2286,curr
-73.7547519,-7.328329356,381,curr
-73.74787265,-10.82872823,232,curr
-73.74209754,-1.042471519,184,curr
-73.73947311,-9.900889144,265,curr
-73.73606457,-0.759051306,196,curr
-73.7312531,-0.174756689,187,curr
-73.73002601,11.24846019,9,curr
-73.7242986,-0.630279866,200,curr
-73.72084663,9.454113461,29,curr
-73.70879865,-4.268650881,130,curr
-73.70473934,6.517300243,430,curr
-73.7010103,1.872570021,280,curr
-73.69486818,-6.913177409,236,curr
-73.69480627,7.294478543,113,curr
-73.68037834,-12.14327637,2009,curr
-73.66473503,-5.641058875,156,curr
-73.66002803,-3.90248126,96,curr
-73.65469044,-5.14651983,148,curr
-73.6543649,-2.224160432,153,curr
-73.65185215,9.420574881,29,curr
-73.6262811,2.136456701,250,curr
-73.62164395,-7.126098513,251,curr
-73.60381221,2.429275182,254,curr
-73.60017973,7.714992609,54,curr
-73.59360987,-6.557878266,189,curr
-73.58767222,3.039276246,267,curr
-73.57719847,-2.069106661,161,curr
-73.56808844,10.95583274,3598,curr
-73.56635628,-7.856457453,269,curr
-73.56555998,10.26778538,749,curr
-73.5644784,1.522101272,259,curr
-73.54348499,0.376902329,212,curr
-73.5428722,10.41697038,1192,curr
-73.52139832,10.23296465,131,curr
-73.52040792,-7.698796871,275,curr
-73.49462026,2.189897556,237,curr
-73.48979293,1.423343543,241,curr
-73.48760309,10.47009441,1445,curr
-73.48676399,-12.12777422,2490,curr
-73.47579054,-2.966988186,129,curr
-73.4756476,-3.854187584,100,curr
-73.46102925,10.08285229,70,curr
-73.45377932,-4.958790325,147,curr
-73.43666006,-3.076635519,122,curr
-73.43263896,-1.531105242,165,curr
-73.42606066,-2.288280153,183,curr
-73.42560818,-11.56849759,642,curr
-73.42451925,-10.96135963,327,curr
-73.40036779,-8.51463236,244,curr
-73.38357945,3.826193806,272,curr
-73.37473685,-3.575259221,102,curr
-73.36248566,-10.01383483,295,curr
-73.35027424,7.678972863,250,curr
-73.34404123,-0.037814075,210,curr
-73.34343617,-3.368436009,106,curr
-73.33359044,1.848191729,272,curr
-73.3221208,3.966895476,246,curr
-73.31957746,-8.159042526,261,curr
-73.31913082,-5.222739442,140,curr
-73.31889904,-12.06255606,1483,curr
-73.31639644,-6.393873478,174,curr
-73.30362963,-10.07469267,324,curr
-73.28903742,-3.671817381,95,curr
-73.28263153,10.74036547,643,curr
-73.27921648,-12.24910932,1349,curr
-73.27319269,0.663843289,238,curr
-73.27282136,-12.47442761,1176,curr
-73.26235225,-4.91028846,164,curr
-73.2551786,-2.736743394,149,curr
-73.25346965,-3.925339901,85,curr
-73.22960811,3.994692498,219,curr
-73.22766135,-9.093780483,259,curr
-73.22427619,3.784124896,214,curr
-73.21867122,-8.74096886,268,curr
-73.20259469,-1.514859561,175,curr
-73.16865921,-4.338401574,136,curr
-73.16225453,0.070626212,217,curr
-73.15537787,2.258354201,251,curr
-73.15253238,-5.238574183,118,curr
-73.14811122,2.659701107,258,curr
-73.14052138,-8.056052531,268,curr
-73.1289509,-10.6652453,321,curr
-73.12666527,-0.901483002,179,curr
-73.12055481,-9.786412839,324,curr
-73.1141394,0.496283842,500,curr
-73.10972031,1.072765528,233,curr
-73.10695068,-0.326102255,229,curr
-73.09404598,6.964131224,910,curr
-73.08164314,-12.63038457,572,curr
-73.07778856,11.12809692,229,curr
-73.0753203,-1.834825881,169,curr
-73.06794066,-6.628110977,250,curr
-73.05849445,-11.64143774,394,curr
-73.05563449,-10.70444911,333,curr
-73.05303199,-3.738570559,112,curr
-73.04830157,-2.622959761,181,curr
-73.03304654,-4.143977198,128,curr
-73.02601181,-7.791998189,227,curr
-73.02596633,-6.39669863,188,curr
-73.01399822,-8.787659928,270,curr
-73.00599817,-6.219854574,202,curr
-73.00413378,9.703313447,1362,curr
-72.98320579,9.366992244,288,curr
-72.97161685,1.252675904,250,curr
-72.95914191,-1.187227956,167,curr
-72.92536811,10.9075193,299,curr
-72.92398562,-11.44332916,381,curr
-72.92218906,-4.897207324,172,curr
-72.91151649,10.26406875,3233,curr
-72.90797351,9.676842738,337,curr
-72.88351677,-1.129547603,153,curr
-72.87602639,3.276114988,200,curr
-72.87514219,3.107372459,230,curr
-72.86659462,9.484081716,122,curr
-72.85272682,-6.403022576,199,curr
-72.84302847,3.897511462,210,curr
-72.84168225,-3.372814856,100,curr
-72.83102847,-9.610367497,306,curr
-72.82841014,-2.488329713,149,curr
-72.82297547,-0.432007266,201,curr
-72.81949171,-3.127691311,136,curr
-72.76927272,-3.127728235,131,curr
-72.75073971,-6.605274957,186,curr
-72.74959871,-4.058315364,132,curr
-72.73341736,2.94317318,216,curr
-72.6981722,-0.214046058,222,curr
-72.69720396,-5.591589615,172,curr
-72.68858437,-5.541137798,168,curr
-72.68011099,4.030600214,225,curr
-72.67495477,11.21100427,108,curr
-72.67256207,1.338160149,264,curr
-72.65917607,-11.36523255,394,curr
-72.65726578,-5.424779604,173,curr
-72.64897876,-1.913309118,159,curr
-72.64287434,8.715124093,56,curr
-72.61624621,-7.053854366,218,curr
-72.60944591,-4.696441061,144,curr
-72.60358898,-3.805596771,143,curr
-72.59355732,-5.251995711,149,curr
-72.55574794,-0.613574146,276,curr
-72.53753652,8.672524502,72,curr
-72.53132568,-5.134312312,152,curr
-72.52284044,8.922736995,19,curr
-72.52085073,1.603711253,253,curr
-72.5157219,1.125835017,235,curr
-72.51431272,-2.060386327,161,curr
-72.51080228,-10.61733737,365,curr
-72.49492487,-8.577031757,255,curr
-72.48365761,2.08342199,224,curr
-72.47764508,-9.477466224,289,curr
-72.4728272,-8.417030889,251,curr
-72.46659701,10.61931159,400,curr
-72.45430396,-2.503394532,116,curr
-72.44730358,-11.47271835,450,curr
-72.43816008,-6.294269011,161,curr
-72.43583179,-11.00798741,410,curr
-72.43266727,-11.71524303,457,curr
-72.41717354,-8.469872945,252,curr
-72.40758156,2.776736845,174,curr
-72.40460563,3.244684209,213,curr
-72.40046121,3.962043085,198,curr
-72.39990723,-2.726374835,114,curr
-72.39678999,-1.783018304,133,curr
-72.37854507,-6.24039481,166,curr
-72.35474125,-5.027317781,138,curr
-72.34684305,-5.133059555,160,curr
-72.34166309,-4.314397349,121,curr
-72.32231621,-6.212062483,171,curr
-72.30002153,10.83553222,83,curr
-72.29816812,-3.757295169,132,curr
-72.29685747,-11.9383243,695,curr
-72.28212739,-4.283468931,124,curr
-72.28056303,10.00109698,32,curr
-72.26940659,-5.212686156,169,curr
-72.26008834,-1.444479499,153,curr
-72.24987531,-6.546318306,193,curr
-72.23738803,6.339916873,4038,curr
-72.22779685,-6.272066794,165,curr
-72.2049437,-10.77517581,473,curr
-72.19916312,-0.482690086,188,curr
-72.19563575,-6.764072487,220,curr
-72.18656177,10.14204922,30,curr
-72.18361779,-0.803808393,185,curr
-72.18332897,8.312988161,77,curr
-72.1500278,-10.18230451,346,curr
-72.14247704,-1.996519531,129,curr
-72.13008207,-1.249878105,160,curr
-72.1295561,7.272843707,1166,curr
-72.1177286,-6.293928749,165,curr
-72.10629356,-5.092281191,165,curr
-72.09514303,-8.551867802,300,curr
-72.09304187,-6.375194893,174,curr
-72.07052488,1.832554436,198,curr
-72.0642733,3.184658564,192,curr
-72.06329484,9.672326613,7,curr
-72.03546596,4.033787503,213,curr
-72.02642515,-2.930970191,145,curr
-72.02447944,-10.92917641,395,curr
-72.02136464,-5.505362202,134,curr
-72.01740404,-7.20579453,173,curr
-72.01422339,-6.001211829,165,curr
-72.01323312,10.09639235,2,curr
-72.00807077,7.22715035,348,curr
-72.00479619,1.346266426,210,curr
-71.99998871,-0.866582286,168,curr
-71.99523668,-9.862375352,355,curr
-71.98358018,4.095653123,224,curr
-71.96965895,-1.792138509,138,curr
-71.96438448,-1.217869253,171,curr
-71.95757102,-7.818377287,196,curr
-71.95387532,-8.576084861,316,curr
-71.91763176,-4.162166133,136,curr
-71.89548121,-3.459806087,96,curr
-71.89499005,-0.230917119,194,curr
-71.88250981,-5.868509538,164,curr
-71.88133501,-0.380945473,173,curr
-71.87625108,-4.152202265,140,curr
-71.87438628,-1.451967063,132,curr
-71.859156,-4.32642262,120,curr
-71.84037255,-1.37843613,154,curr
-71.82534393,-3.381114726,98,curr
-71.81611282,0.902482813,239,curr
-71.80015033,-8.223571927,279,curr
-71.7873057,1.231844694,224,curr
-71.77098746,-9.930234142,351,curr
-71.75566204,3.687333927,179,curr
-71.75529594,-6.892516024,211,curr
-71.73507317,-2.696324029,147,curr
-71.72653292,-10.04874837,349,curr
-71.70869201,-2.135095046,123,curr
-71.70052904,6.483044241,241,curr
-71.69055795,4.076286313,174,curr
-71.68474886,-11.43917782,449,curr
-71.68310576,-10.61226969,365,curr
-71.67928202,2.162777213,202,curr
-71.67767408,-6.15645242,166,curr
-71.6700833,-4.699070611,119,curr
-71.63755858,4.74480095,141,curr
-71.63139371,-12.23141911,570,curr
-71.62354247,-3.511639134,94,curr
-71.61704488,-11.30379946,491,curr
-71.61344044,-10.67374143,314,curr
-71.6114536,4.380058965,187,curr
-71.60868646,3.632532505,170,curr
-71.59611108,-3.701776656,93,curr
-71.59525438,-10.96142478,435,curr
-71.59190369,1.190382054,210,curr
-71.59168135,-9.621479322,291,curr
-71.56609064,3.20590672,197,curr
-71.55877776,-12.16753452,551,curr
-71.54862787,-0.401056821,191,curr
-71.54402728,-9.121019731,295,curr
-71.5397474,-6.569565797,197,curr
-71.53632278,-1.183418585,140,curr
-71.52611182,-11.67673435,386,curr
-71.51994958,0.895847587,221,curr
-71.51161354,-5.644413225,157,curr
-71.49173346,3.763628592,180,curr
-71.4767031,-6.44930251,197,curr
-71.45321049,-6.201918336,211,curr
-71.44403298,-3.075677625,126,curr
-71.44181228,7.730358512,227,curr
-71.44096159,-11.04508154,466,curr
-71.43212655,-9.181162904,299,curr
-71.42914053,-4.276349059,123,curr
-71.42317156,0.51984811,203,curr
-71.41668201,-11.00861009,490,curr
-71.41025984,2.390444667,189,curr
-71.40410119,-4.304549439,131,curr
-71.39774672,1.089450128,204,curr
-71.39097273,-1.048337501,130,curr
-71.38580313,-7.978910574,240,curr
-71.38192006,6.722534543,160,curr
-71.38177179,-2.357983369,102,curr
-71.38129225,-6.849796483,191,curr
-71.36865292,-12.28090002,371,curr
-71.36193398,-0.584581827,189,curr
-71.3606389,-1.318458366,124,curr
-71.35675089,-12.55879114,1255,curr
-71.35498897,-12.11760749,391,curr
-71.34916934,6.56504866,154,curr
-71.34484903,-4.992435536,153,curr
-71.34130452,8.77670193,2546,curr
-71.33959264,1.935963825,313,curr
-71.33787723,3.726643177,144,curr
-71.33263901,-0.748583079,190,curr
-71.31667036,-12.08508407,376,curr
-71.31480673,2.792365593,170,curr
-71.30715453,1.615418754,390,curr
-71.30587859,-0.270333661,190,curr
-71.29861525,6.339450868,153,curr
-71.28104377,6.940846725,148,curr
-71.27226834,7.968901224,836,curr
-71.26647311,-8.410063047,234,curr
-71.2600138,-12.10742531,361,curr
-71.23647599,7.957258228,379,curr
-71.22423025,-2.053186862,134,curr
-71.20393586,3.737678446,174,curr
-71.2025695,-9.154656595,306,curr
-71.19403317,2.430944308,196,curr
-71.18997773,7.941361815,513,curr
-71.18596261,-11.57294764,452,curr
-71.16176448,-9.166857366,276,curr
-71.15882027,0.794335972,226,curr
-71.14945905,-1.395182952,109,curr
-71.14577384,4.823300963,145,curr
-71.14208937,-5.893530783,172,curr
-71.12803988,-4.167977098,123,curr
-71.12537033,-10.66398658,393,curr
-71.1059253,-11.75148132,407,curr
-71.09676024,2.735457725,166,curr
-71.09088644,-3.821211896,84,curr
-71.08800915,1.2066501,233,curr
-71.08694627,-6.108095005,170,curr
-71.08619986,-9.118768187,285,curr
-71.08190609,-10.37842907,308,curr
-71.08135718,-10.04972029,274,curr
-71.07978182,-1.68065679,129,curr
-71.07799035,1.437817626,298,curr
-71.07324402,-11.3967093,455,curr
-71.07294937,-1.309301846,128,curr
-71.06715838,-12.79793733,421,curr
-71.05882291,-0.817532087,140,curr
-71.05854527,-3.515351333,109,curr
-71.0413844,-12.4679985,353,curr
-71.03993504,-7.564531252,217,curr
-71.02340022,-0.701623789,149,curr
-71.0211237,8.27371096,1792,curr
-71.01774269,-10.77300193,369,curr
-71.01000775,-2.41920214,130,curr
-71.00491596,-9.549974967,269,curr
-71.00374097,6.882920004,133,curr
-70.99981348,2.493367814,202,curr
-70.9872841,0.790074492,210,curr
-70.97163389,4.474241897,159,curr
-70.95185229,-1.384198684,140,curr
-70.93845711,-8.700807852,256,curr
-70.91955323,-3.313630222,141,curr
-70.90959841,-4.991314949,112,curr
-70.90447768,3.16147256,216,curr
-70.8992605,-9.775374394,313,curr
-70.89878438,7.866694453,137,curr
-70.89731048,2.379615398,200,curr
-70.88556442,-9.210340989,212,curr
-70.87563058,7.38463828,134,curr
-70.84764978,6.844457085,126,curr
-70.84111496,-1.126333917,136,curr
-70.81311331,9.443849284,62,curr
-70.76729258,1.64040383,216,curr
-70.73486878,2.170388456,176,curr
-70.72843282,-5.127146724,120,curr
-70.72806982,-2.654135334,106,curr
-70.72304259,2.060169776,189,curr
-70.71223049,6.4580676,113,curr
-70.70036024,-12.96632039,428,curr
-70.69966132,-6.463446867,207,curr
-70.69939236,1.325204032,221,curr
-70.68518968,2.802103946,189,curr
-70.67999581,-3.498370553,118,curr
-70.6770239,7.554803862,134,curr
-70.64838392,-9.584129856,242,curr
-70.64763713,7.225906288,134,curr
-70.63958012,1.643689483,208,curr
-70.63540943,-12.93618637,398,curr
-70.63291275,9.702083857,647,curr
-70.6286237,-1.278496235,128,curr
-70.62856511,4.00680963,186,curr
-70.62353221,-9.67925011,259,curr
-70.61241639,-0.054791979,165,curr
-70.57336374,6.282913729,112,curr
-70.56143795,-10.9098198,354,curr
-70.55322189,-1.113924672,128,curr
-70.54314026,-8.878469137,223,curr
-70.53363269,2.17688926,197,curr
-70.52297117,-3.980939867,96,curr
-70.51982781,-12.2204668,357,curr
-70.51155031,-8.315511619,204,curr
-70.50617911,-8.663585712,219,curr
-70.49213656,-12.42589545,290,curr
-70.48968043,1.765389911,212,curr
-70.4863566,-3.027870079,122,curr
-70.46906568,-10.24121419,270,curr
-70.45309304,8.694098458,310,curr
-70.45198335,7.183992842,118,curr
-70.43666356,-8.315946257,184,curr
-70.41561383,5.60041263,104,curr
-70.40378631,3.089414052,156,curr
-70.38553372,8.614951841,272,curr
-70.38206638,-11.0354206,351,curr
-70.38125814,-7.339760115,189,curr
-70.38051282,-9.870421867,256,curr
-70.3742698,2.783535595,165,curr
-70.35274031,-2.283620096,138,curr
-70.3431684,-2.634349571,101,curr
-70.33730845,1.878558351,233,curr
-70.31772789,5.395133236,119,curr
-70.3132094,-8.226206233,182,curr
-70.31173416,3.929136964,145,curr
-70.30915106,5.282879424,125,curr
-70.29939282,1.733488418,220,curr
-70.29096192,4.344997554,143,curr
-70.28601327,5.051312345,137,curr
-70.27948248,-0.665484448,104,curr
-70.27140591,4.58158449,144,curr
-70.26249369,-5.605473311,149,curr
-70.2623659,8.022070961,115,curr
-70.25210118,-4.935945599,121,curr
-70.24970415,-5.236129665,114,curr
-70.24537531,-0.163203311,171,curr
-70.23151949,7.558230492,107,curr
-70.22928422,1.763922059,229,curr
-70.18294986,8.452410094,144,curr
-70.17689415,-3.041900851,115,curr
-70.16473107,7.066514076,108,curr
-70.16099443,10.82133926,346,curr
-70.15819413,2.6015685,198,curr
-70.15649898,-5.330361657,147,curr
-70.15063578,-2.712859822,68,curr
-70.14849013,-11.82596707,347,curr
-70.14823241,-1.719035255,127,curr
-70.14381632,10.64320571,721,curr
-70.13881137,6.457225723,102,curr
-70.13616686,5.665545088,100,curr
-70.12633796,0.356638578,184,curr
-70.11163628,0.644344592,194,curr
-70.10939228,5.939027452,101,curr
-70.08702839,1.883919208,214,curr
-70.08114903,-13.03132077,252,curr
-70.07513329,-2.962142315,101,curr
-70.07114066,1.46155569,219,curr
-70.07108145,-5.672029581,172,curr
-70.0674831,4.870150756,135,curr
-70.06272176,-13.40434172,847,curr
-70.05529084,-9.982219762,263,curr
-70.05063423,-7.501184415,160,curr
-70.03631544,-12.18957341,341,curr
-70.03615594,-1.421917229,92,curr
-70.0259886,-9.746789644,211,curr
-70.02561266,-4.535384299,120,curr
-70.0202849,-6.222321441,183,curr
-70.02018404,2.712637743,187,curr
-70.01994437,3.340858194,135,curr
-69.98795179,4.206424461,204,curr
-69.97239698,-7.358926803,149,curr
-69.96203263,-5.557466744,183,curr
-69.95970714,8.515430504,132,curr
-69.95098087,1.821237084,206,curr
-69.94065162,-9.978368186,251,curr
-69.93282398,-6.169538665,172,curr
-69.92827235,7.617972179,96,curr
